t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,child_frame_id,transform.translation.x,transform.translation.y,transform.translation.z,transform.rotation.x,transform.rotation.y,transform.rotation.z,transform.rotation.w
1759950479.0395303,0.217610298,1759950479.0094101,vicon/world,1759950479,9410128,vicon/x500_4/x500_4,1.9048575464129585,0.3623503192902037,0.8062400031001439,0.0042286153244373275,0.002805500015354276,0.8703995055312675,-0.4923199658281459
1759950479.0498345,0.22791434200000002,1759950479.0186718,vicon/world,1759950479,18671863,vicon/x500_4/x500_4,1.9042141181027945,0.36210433485809085,0.8068921983073056,0.0036393433507978528,0.0018954880171727004,0.8704795387323256,-0.49218749979404136
1759950479.0579057,0.23598569600000002,1759950479.0286381,vicon/world,1759950479,28638233,vicon/x500_4/x500_4,1.9036949916591694,0.3616203956167737,0.8076939645699346,0.00440796422625374,0.0034518961064747005,0.8706713315810334,-0.49183339316028607
1759950479.0692048,0.247284578,1759950479.0391788,vicon/world,1759950479,39178745,vicon/x500_4/x500_4,1.9031989752155298,0.36140993873687555,0.8084671471525108,0.0052773373770973004,0.003879815407877651,0.871250776845373,-0.49079443822128144
1759950479.07806,0.256139651,1759950479.0489476,vicon/world,1759950479,48947455,vicon/x500_4/x500_4,1.9024869823897452,0.36116205873698193,0.8092786403319572,0.004738157775962532,0.005255681114237154,0.8725047220214185,-0.48855443681051836
1759950479.0912278,0.269307538,1759950479.062551,vicon/world,1759950479,62550965,vicon/x500_4/x500_4,1.9020055500675765,0.36074462674514435,0.8098709002618264,0.004965628926294254,0.004368365512384616,0.8728016976921976,-0.48803017982265645
1759950479.1055505,0.283630178,1759950479.073851,vicon/world,1759950479,73851143,vicon/x500_4/x500_4,1.901528078240123,0.36029301548880005,0.81053990734325,0.003515959177067548,0.00553151021892895,0.8726347125129698,-0.48832949833403444
1759950479.1081305,0.286210181,1759950479.079216,vicon/world,1759950479,79215886,vicon/x500_4/x500_4,1.9008205394441202,0.3600127106927618,0.8112141773619304,0.004290543462905447,0.00565665024343967,0.8733485832028364,-0.4870439875025815
1759950479.119479,0.297558635,1759950479.0898368,vicon/world,1759950479,89836791,vicon/x500_4/x500_4,1.90023444810427,0.3596633140731024,0.8117326813869405,0.004145047464887087,0.005747954271890957,0.8734147743086864,-0.4869254682418127
1759950479.1283493,0.306429169,1759950479.099143,vicon/world,1759950479,99142944,vicon/x500_4/x500_4,1.8996886179112529,0.3593315676144535,0.812169755415558,0.004459682499438929,0.004777811244386041,0.8731323214950202,-0.4874394658954422
1759950479.137855,0.31593480100000004,1759950479.1093297,vicon/world,1759950479,109329727,vicon/x500_4/x500_4,1.8994116336636628,0.35879904631088755,0.8125655773763109,0.004242388346223583,0.004803674690948498,0.874931509456444,-0.4842042757048432
1759950479.1482527,0.32633265300000003,1759950479.1192029,vicon/world,1759950479,119202789,vicon/x500_4/x500_4,1.898927029463368,0.35856663462387334,0.8132227412096988,0.0033241750421422636,0.00874026702178653,0.874720810008699,-0.48453695641344297
1759950479.158005,0.33608496600000004,1759950479.1292415,vicon/world,1759950479,129241561,vicon/x500_4/x500_4,1.8984036730532416,0.35836653969700955,0.8136309134078124,0.006992923730580689,0.003914663215106161,0.8743088776155589,-0.48530378213262715
1759950479.1676505,0.34573030000000005,1759950479.1392577,vicon/world,1759950479,139257720,vicon/x500_4/x500_4,1.8977991099489515,0.3581504389732883,0.8142902364459584,0.005330959889802005,0.006448047651648791,0.8739830842426138,-0.48588431957195705
1759950479.1779826,0.356062378,1759950479.1491132,vicon/world,1759950479,149113147,vicon/x500_4/x500_4,1.897044263587515,0.35792177033401656,0.8148273195305198,0.005913871319446603,0.006955985600516822,0.8737651878744297,-0.48626231279948584
1759950479.1882806,0.36636065100000004,1759950479.160714,vicon/world,1759950479,160713822,vicon/x500_4/x500_4,1.8965861941662607,0.3575756985045215,0.8154355916150897,0.00521712572039904,0.006788163515549686,0.8738008077283677,-0.4862086494999405
1759950479.1975863,0.375666147,1759950479.1691236,vicon/world,1759950479,169123578,vicon/x500_4/x500_4,1.89602275233172,0.3573093177366585,0.8160126827360076,0.006023253054144246,0.0062413889217668135,0.8744588862009601,-0.4850220838592293
1759950479.2137208,0.391800405,1759950479.1814358,vicon/world,1759950479,181435817,vicon/x500_4/x500_4,1.8955847165824566,0.3567695782395666,0.8168346189991115,0.00408617587330065,0.008504004058714392,0.8750888114551075,-0.48387039292334183
1759950479.220311,0.39839064500000004,1759950479.1896882,vicon/world,1759950479,189688324,vicon/x500_4/x500_4,1.8951320701352976,0.35615246520480803,0.817357972163333,0.004535270251277731,0.0061015383686676035,0.8759752416967829,-0.4822961522628462
1759950479.2301047,0.408184512,1759950479.2021985,vicon/world,1759950479,202198401,vicon/x500_4/x500_4,1.8947446167740443,0.3557365443428095,0.8180474292317292,0.006395317281707933,0.007597129457600034,0.8760359098878633,-0.4821436177404138
1759950479.2505612,0.42864090600000004,1759950479.2145748,vicon/world,1759950479,214574874,vicon/x500_4/x500_4,1.8941795884714294,0.35546089662623687,0.8187035882941414,0.00483589927358007,0.006030639029602076,0.875949318766617,-0.4823412033233425
1759950479.2557137,0.43379358900000003,1759950479.2211945,vicon/world,1759950479,221194461,vicon/x500_4/x500_4,1.8937271303999783,0.35514900726026666,0.8192557183564163,0.005498876880277821,0.005617687210428687,0.8762917288707528,-0.4817167319661717
1759950479.2607932,0.438873163,1759950479.2290838,vicon/world,1759950479,229083803,vicon/x500_4/x500_4,1.8933732764959545,0.3548020720643945,0.8197414210947559,0.0068826507827578045,0.003763757632254548,0.8762490073673168,-0.48179470766549554
1759950479.2680836,0.44616331000000004,1759950479.2389407,vicon/world,1759950479,238940694,vicon/x500_4/x500_4,1.892933057123702,0.3543271143954403,0.820339590464836,0.004449613737127709,0.005758644904580899,0.8760063530003144,-0.48224465621667806
1759950479.2781336,0.456213537,1759950479.2487533,vicon/world,1759950479,248753251,vicon/x500_4/x500_4,1.8927570704605468,0.3538098721474576,0.8206317448670615,0.006648895408444653,0.0031859588693904576,0.875437823385171,-0.48327451747693495
1759950479.3065217,0.48460145600000004,1759950479.2692378,vicon/world,1759950479,269237680,vicon/x500_4/x500_4,1.8922133723088879,0.35342968177451617,0.8212302043866485,0.006281291724324552,0.0033840395393169944,0.8754682646402467,-0.48322294156886364
1759950479.3066418,0.48472170800000003,1759950479.2698545,vicon/world,1759950479,269854495,vicon/x500_4/x500_4,1.8917199322084124,0.3531442735480473,0.8216127935204158,0.007109284201886236,0.0012935333225144291,0.8747855735107047,-0.48445638113996153
1759950479.3091943,0.487274119,1759950479.2788157,vicon/world,1759950479,278815746,vicon/x500_4/x500_4,1.8912929577162414,0.35270032157858594,0.8221619058457064,0.008397662330092545,-0.001133926961774286,0.8753285220127136,-0.48345441566715835
1759950479.32366,0.501739758,1759950479.2893162,vicon/world,1759950479,289316075,vicon/x500_4/x500_4,1.890869811642761,0.35232589555268673,0.8231574711722788,0.005375619766665584,0.004752284855508446,0.8753389408764891,-0.48345657207861265
1759950479.3449569,0.523036567,1759950479.3000941,vicon/world,1759950479,300094181,vicon/x500_4/x500_4,1.890464033288098,0.35202260601275026,0.8236180736376566,0.008577909698854332,-3.948679600093324e-05,0.8755790170232132,-0.48299876071751485
1759950479.3496363,0.527716099,1759950479.3143332,vicon/world,1759950479,314333179,vicon/x500_4/x500_4,1.8899564953961576,0.3516660917027026,0.8243434583612907,0.007014461829783543,0.0010852570668974536,0.8764184061635838,-0.4814980756763424
1759950479.3496501,0.5277298300000001,1759950479.3196626,vicon/world,1759950479,319662507,vicon/x500_4/x500_4,1.8896045166330449,0.3512244401967371,0.8249392041797207,0.007154647247160008,0.001783373573448069,0.8763072169237892,-0.4816962654710428
1759950479.358447,0.536526873,1759950479.3286827,vicon/world,1759950479,328682680,vicon/x500_4/x500_4,1.8893113533999402,0.3505221687020351,0.8253949779739393,0.007679191999502773,-0.0001365568891191341,0.8759553577500677,-0.4823310300938576
1759950479.3669693,0.545049219,1759950479.3387878,vicon/world,1759950479,338787744,vicon/x500_4/x500_4,1.8889049311134778,0.3501286878893028,0.8259375025856357,0.00768999779454025,8.088323051658758e-05,0.8761068630157103,-0.48205562123949414
1759950479.394029,0.572108861,1759950479.3601372,vicon/world,1759950479,360137131,vicon/x500_4/x500_4,1.8880836107426948,0.34931675333554246,0.8268595532132126,0.005935837414686218,0.0011409922508462754,0.8764113825589698,-0.48152523557124727
