time,vx,vy,vz,wx,wy,wz
1750186438.317252,0.030698424947700524,0.00197589672511129,-0.009432744669982798,0.0,0.0,0.0
1750186438.358318,0.016543498937315847,0.0040360950296850755,-0.0012820629091094427,0.0,0.0,0.0
1750186438.4671104,0.013200620873741003,0.008855733853495723,0.010283046133397394,0.0,0.0,0.0
1750186438.5679333,0.008972017204455788,0.014506604911787936,0.010266620380317169,0.0,0.0,0.0
1750186438.6674576,0.004299422393702679,0.012442647469141834,0.010463736212674397,0.0,0.0,0.0
1750186438.8433328,-0.00334102378393497,0.013596353657438194,0.0013073368838281505,0.0,0.0,0.0
1750186438.868826,-0.006621694219645918,0.012756271080859128,-0.0031660429769761987,0.0,0.0,0.0
1750186438.9687788,-0.006358655494965805,0.0156352476261715,-0.007068106805949716,0.0,0.0,0.0
1750186439.0682032,0.002891668274730182,0.016471097557640223,-0.00856388472345696,0.0,0.0,0.0
1750186439.225138,-0.0021568937430474135,0.018597815667641442,-0.005493603066818431,0.0,0.0,0.0
1750186439.2584534,0.00537664065671487,0.014685513642162092,0.0030384493898100353,0.0,0.0,0.0
1750186439.3690407,0.0026414163192609533,0.01063831865782355,-0.011883011663236102,0.0,0.0,0.0
1750186439.4681525,0.00618270396633035,0.01004517858597319,0.001374018617090373,0.0,0.0,0.0
1750186439.5682983,0.001521418400980695,0.01648541475759656,-0.010328904962360226,0.0,0.0,0.0
1750186439.72686,0.011839596576914142,0.012939976087571702,-0.008848464517071383,0.0,0.0,0.0
1750186439.758641,0.0026221282434737373,0.01660360994038207,-0.002518658711942264,0.0,0.0,0.0
1750186439.8633807,0.011682494659611778,0.015062682933329512,-0.008935639957109883,0.0,0.0,0.0
1750186439.969759,0.0036637997707336927,0.0156944289161538,-0.005138810782456763,0.0,0.0,0.0
1750186440.0588124,0.0019287824423767804,0.015061470771642198,-0.002857974021406327,0.0,0.0,0.0
1750186440.2214348,0.0022669633361353386,0.01386413194764144,-0.0027144333312200454,0.0,0.0,0.0
1750186440.2562923,0.005986907905876086,0.014021298602223278,0.0008812424285404375,0.0,0.0,0.0
1750186440.3664937,0.005951996700417191,0.015414055694591302,0.004569373026423176,0.0,0.0,0.0
1750186440.4873347,0.0045175211632351026,0.012091863989887193,0.003263923754499732,0.0,0.0,0.0
1750186440.5592165,0.008315192055521052,0.007681986330968288,0.0014896902850516608,0.0,0.0,0.0
1750186440.7125177,0.0019714632694754763,0.005113688567617965,-0.0012854372986944064,0.0,0.0,0.0
1750186440.7574975,0.007431641831415722,0.0019093579088661859,0.0021368117596335338,0.0,0.0,0.0
1750186440.8676805,0.014001232445106563,0.0018956559587964277,-0.006374367776670628,0.0,0.0,0.0
1750186440.9630065,0.0030804102054988475,-0.009020522636264598,-0.0032357014418844454,0.0,0.0,0.0
1750186441.125677,0.010017486468556377,-0.013546278728842658,-0.007259067660677889,0.0,0.0,0.0
1750186441.1572316,0.0041471255385856455,-0.015752841026272137,-0.0052252247630735354,0.0,0.0,0.0
1750186441.25813,0.008190895663712689,-0.028577239186488704,-0.0100768126502543,0.0,0.0,0.0
1750186441.3713422,0.013751604631993548,-0.03254814548355875,-0.010208677578369145,0.0,0.0,0.0
1750186441.4688165,0.009767569740641245,-0.036897014757279384,-0.005144484565758227,0.0,0.0,0.0
1750186441.6275342,0.005620148425232523,-0.03897365156650635,-0.00935762148306125,0.0,0.0,0.0
1750186441.6581933,0.013946577519790865,-0.04923665654867051,-0.004358470261866285,0.0,0.0,0.0
1750186441.7701492,0.011131669193543942,-0.05948922905887803,-0.008512997474067807,0.0,0.0,0.0
1750186441.8698647,0.008413902734042971,-0.06184289919349098,-0.013255799723561683,0.0,0.0,0.0
1750186441.9686458,0.011363617875638433,-0.0686389363895193,-0.010928034842756559,0.0,0.0,0.0
1750186442.1224213,0.01977235910929784,-0.08053300053210706,-0.015064533220193733,0.0,0.0,0.0
1750186442.1553552,0.019171163731267007,-0.08706608340897469,-0.012391107574928102,0.0,0.0,0.0
1750186442.257375,0.022471771214855062,-0.08602896988135418,-0.012419032865478637,0.0,0.0,0.0
1750186442.369238,0.022113490439360024,-0.09175470328044043,-0.012563377206764429,0.0,0.0,0.0
1750186442.464235,0.02791045322193999,-0.10370520566801614,-0.0005227316622136696,0.0,0.0,0.0
1750186442.6864119,0.027517147750016274,-0.10439839098859778,-0.016589937884911865,0.0,0.0,0.0
1750186442.7125523,0.022963285549194915,-0.0882838417716044,-0.022517708929144887,0.0,0.0,0.0
1750186442.7556388,0.023974985170284874,-0.09616230688322341,-0.020514854006505108,0.0,0.0,0.0
1750186442.866901,0.022268510416815792,-0.10903407851810729,-0.009388185976175271,0.0,0.0,0.0
1750186443.0408404,0.026612872830770847,-0.11905991771592728,-0.018470925982964057,0.0,0.0,0.0
1750186443.0734334,0.02608799789718494,-0.11213539239200782,-0.021057476336995083,0.0,0.0,0.0
1750186443.1664195,0.03059330176128968,-0.1289903810658284,-0.0126580909291908,0.0,0.0,0.0
1750186443.2651808,0.03619252565993354,-0.1373802062460257,-0.011266787979848803,0.0,0.0,0.0
1750186443.372196,0.041588848168887915,-0.1390264798922847,-0.0023177596246552034,0.0,0.0,0.0
1750186443.5384035,0.042215675111984714,-0.14842661483066796,-0.009391901292224357,0.0,0.0,0.0
1750186443.5644484,0.03844753139488554,-0.13852059911874975,-0.01177453890172147,0.0,0.0,0.0
1750186443.6651318,0.047531737584293195,-0.1473131179982744,-0.014938882452067679,0.0,0.0,0.0
1750186443.7643373,0.05612399873593481,-0.14099286664627106,-0.01289694303414594,0.0,0.0,0.0
1750186443.8633468,0.05812405042059774,-0.14982420638989813,-0.006579384088261157,0.0,0.0,0.0
1750186444.02058,0.05654519070217498,-0.156007662035756,-0.0006385679658275903,0.0,0.0,0.0
1750186444.0583823,0.059303277541089036,-0.158378888449334,-0.004825747595339303,0.0,0.0,0.0
1750186444.1645062,0.059160904158988475,-0.16165423023054398,-0.0030488314948101877,0.0,0.0,0.0
1750186444.2661302,0.059282655494438445,-0.16408524370489372,-0.007814679412736125,0.0,0.0,0.0
1750186444.3689353,0.05865835869735054,-0.16624625703874696,-0.010395342028159315,0.0,0.0,0.0
1750186444.5285692,0.060376893291475116,-0.16502761127613555,-0.012062654806733627,0.0,0.0,0.0
1750186444.5562475,0.0596106038169144,-0.16399755625066,-0.016791756914912512,0.0,0.0,0.0
1750186444.6698287,0.05587553435274923,-0.17265127489049253,-0.016430714876131153,0.0,0.0,0.0
1750186444.7675095,0.059217138509499466,-0.16710156175813168,-0.011325521324530567,0.0,0.0,0.0
1750186444.9313142,0.06038173691271648,-0.1691378917898242,-0.02047348965069673,0.0,0.0,0.0
1750186444.9582272,0.055628278713357474,-0.15526663512963695,-0.02283273210031443,0.0,0.0,0.0
1750186445.0663984,0.05333790998139177,-0.16772743622548208,-0.009876791488724163,0.0,0.0,0.0
1750186445.1616902,0.05055090219381124,-0.17164027710386667,-0.019010902223274274,0.0,0.0,0.0
1750186445.2675831,0.052144244717603774,-0.17663858033977306,-0.009639189774526928,0.0,0.0,0.0
1750186445.4164655,0.050491825151121765,-0.1763480865906671,-0.015293338979877497,0.0,0.0,0.0
1750186445.467502,0.04693881791551451,-0.18365917369295118,-0.007264401085371885,0.0,0.0,0.0
1750186445.572685,0.04353099809212734,-0.17732375418402083,-0.01301760450989065,0.0,0.0,0.0
1750186445.6606858,0.05080724940214276,-0.173279856778246,-0.013822276361031493,0.0,0.0,0.0
1750186445.7665074,0.04642719151176701,-0.16782544596946053,-0.011800675204002785,0.0,0.0,0.0
1750186445.9191353,0.04530114045148901,-0.16550531948243952,-0.015355977532777803,0.0,0.0,0.0
1750186445.9566708,0.05063458484250245,-0.1574633507158622,-0.01480295235840087,0.0,0.0,0.0
1750186446.079286,0.04507062187013974,-0.15832119065727185,-0.011594192371652863,0.0,0.0,0.0
1750186446.1705778,0.034517410043860955,-0.14916886375704644,-0.01141738691289017,0.0,0.0,0.0
1750186446.2683084,0.030576197100278698,-0.13923120123684302,-0.01825937382692449,0.0,0.0,0.0
1750186446.4293008,0.034022361211411736,-0.1292344966913177,-0.010745655303270617,0.0,0.0,0.0
1750186446.4559894,0.03267126052183524,-0.11369285581963928,-0.00644038522604866,0.0,0.0,0.0
1750186446.566014,0.0325257347551453,-0.0996831714431035,-0.011986899401885106,0.0,0.0,0.0
1750186446.6617217,0.028019235656251102,-0.08506985064690506,-0.017650225772014402,0.0,0.0,0.0
1750186446.824887,0.017651300479342637,-0.07010559972269517,-0.0239614568529293,0.0,0.0,0.0
1750186446.8602693,0.017669749147900468,-0.05378400227442146,-0.0306430900166744,0.0,0.0,0.0
1750186446.9695413,0.009903526039906602,-0.03971048306701417,-0.026598118227369377,0.0,0.0,0.0
1750186447.0632677,0.018191601577479587,-0.032967049128542245,-0.029821941791211552,0.0,0.0,0.0
1750186447.1627223,0.010787221978694955,-0.02557446762343344,-0.02584365751594049,0.0,0.0,0.0
1750186447.337691,0.015293055587264702,-0.022206855909931243,-0.020116652169766307,0.0,0.0,0.0
1750186447.3644485,0.015929440081803366,-0.018526150046883943,-0.015538845813938846,0.0,0.0,0.0
1750186447.4683616,0.013619360669415298,-0.012874691862721367,0.0007684212098587571,0.0,0.0,0.0
1750186447.5604641,0.014703022199566488,-0.007136251768674152,-0.012873375210693438,0.0,0.0,0.0
1750186447.6647246,0.006114082576898784,-0.01201245374527303,0.0006501505567354394,0.0,0.0,0.0
1750186447.8203425,0.0024383257761551153,-0.010940384936477057,0.004782283936188532,0.0,0.0,0.0
1750186447.857328,-0.004230975200577539,-0.010877262979717537,-0.00606097546914977,0.0,0.0,0.0
1750186447.9866207,-0.007911152022519918,-0.01424196157647189,0.0026722060465098696,0.0,0.0,0.0
1750186448.0627334,-0.008263239384596348,-0.009922310373959988,0.0006956285538472552,0.0,0.0,0.0
1750186448.1668284,-0.008093854490317158,-0.010137391548566443,0.0005753921680689336,0.0,0.0,0.0
1750186448.3255253,-0.013669867350404034,-0.010675324311820207,0.004569429096844934,0.0,0.0,0.0
1750186448.3547604,-0.01859812110124529,-0.008593357912644269,0.005859404637416484,0.0,0.0,0.0
1750186448.4805684,-0.01880119096574661,-0.012368361553028154,-0.006381588015706441,0.0,0.0,0.0
1750186448.558364,-0.019747251571624276,-0.011146786281638645,0.002926737055146425,0.0,0.0,0.0
1750186448.718962,-0.01689821450484368,-0.013959567168373077,-0.010338464319526109,0.0,0.0,0.0
1750186448.7571542,-0.01790519485005908,-0.013075525059449651,-0.0032372199340560412,0.0,0.0,0.0
1750186448.8592577,-0.0114717664224934,-0.012096009116875315,-0.019145296291980342,0.0,0.0,0.0
1750186448.9708385,-0.017552983985033865,-0.01711194673525169,-0.010510524467908275,0.0,0.0,0.0
1750186449.0702276,-0.018040401437084963,-0.017724502631032386,-0.027701737144199694,0.0,0.0,0.0
1750186449.2314494,-0.018550044932511885,-0.02229140296191087,-0.025766679248048933,0.0,0.0,0.0
1750186449.2614636,-0.017155735733287124,-0.022410977632345376,-0.02263017577931932,0.0,0.0,0.0
1750186449.3623362,-0.0218810557380712,-0.023586095227300197,-0.025871575758423672,0.0,0.0,0.0
1750186449.469352,-0.020247681313901218,-0.014067712509994786,-0.02463267509829337,0.0,0.0,0.0
1750186449.573201,-0.024993798932877388,-0.015814474966536082,-0.03126921784438444,0.0,0.0,0.0
1750186449.7310178,-0.030345641783549055,-0.013502572743461007,-0.03321199875535743,0.0,0.0,0.0
1750186449.7576041,-0.030130758950629548,-0.01127723532971209,-0.03120044484800353,0.0,0.0,0.0
1750186449.864709,-0.036683202927089036,-0.017657179357807102,-0.019927201918548514,0.0,0.0,0.0
1750186449.9665046,-0.03241551736981822,-0.007798807058802768,-0.013599395967466933,0.0,0.0,0.0
1750186450.064477,-0.02961875702794441,-0.009583795650568798,-0.005331018596716235,0.0,0.0,0.0
1750186450.244371,-0.03799062092808817,-0.017432690439575054,0.008065557841446941,0.0,0.0,0.0
1750186450.2786088,-0.03803491502921736,-0.019358290811090625,0.013599304979775588,0.0,0.0,0.0
1750186450.3717582,-0.04640986597117876,-0.019089116659377185,0.009860042953294632,0.0,0.0,0.0
1750186450.466431,-0.046503863537059154,-0.018895917179835645,-0.001108265858782721,0.0,0.0,0.0
1750186450.625732,-0.0519249799644347,-0.01974347805462649,0.0018250300532303438,0.0,0.0,0.0
1750186450.6585963,-0.056767630199808176,-0.01966046942148319,-0.01260732669025837,0.0,0.0,0.0
1750186450.7683551,-0.06889530103921747,-0.020768263999176976,-0.0001876238584238698,0.0,0.0,0.0
1750186450.8668876,-0.06981843488888864,-0.022648867567437832,-0.005195285161830109,0.0,0.0,0.0
1750186450.9652634,-0.078504196616138,-0.031018160228823654,-0.0031539935848456033,0.0,0.0,0.0
1750186451.136338,-0.08340700616898443,-0.03574273173260947,-0.007293469363221034,0.0,0.0,0.0
1750186451.1633375,-0.07784355844531043,-0.03457201522514498,-0.00852322485755482,0.0,0.0,0.0
1750186451.2607226,-0.08636354067181569,-0.03511398243054264,0.0013468256358188171,0.0,0.0,0.0
1750186451.3668168,-0.08803655110608415,-0.03915653308327696,-0.0021379873279550946,0.0,0.0,0.0
1750186451.460808,-0.0963299934243123,-0.041764010032212466,-0.0007605984011337637,0.0,0.0,0.0
1750186451.625677,-0.09959430899325498,-0.039186191638602395,-0.00040279016208876394,0.0,0.0,0.0
1750186451.6544163,-0.11002132293641075,-0.043965677297592785,0.0033579414211394776,0.0,0.0,0.0
1750186451.7674654,-0.11124657425836519,-0.03639978520174864,0.003918522699397938,0.0,0.0,0.0
1750186451.8714454,-0.11722801988008923,-0.03905037976031085,0.01441646591892193,0.0,0.0,0.0
1750186451.9702873,-0.1166430808532008,-0.04069885009597747,0.012219307905142349,0.0,0.0,0.0
1750186452.137432,-0.12132995615397063,-0.04389841116859964,0.019476500302004096,0.0,0.0,0.0
1750186452.1644812,-0.11195604665400868,-0.04120521295952309,0.020992647872344054,0.0,0.0,0.0
1750186452.2667158,-0.1214074137226784,-0.035732444046426816,0.015790140995457735,0.0,0.0,0.0
1750186452.3645165,-0.12802393336022805,-0.04807842451445306,0.020208191430837085,0.0,0.0,0.0
1750186452.5233026,-0.12651391687881156,-0.050492644652119244,0.017464114468092144,0.0,0.0,0.0
1750186452.5677447,-0.12433909700341426,-0.04231726519571491,0.02040196460090052,0.0,0.0,0.0
1750186452.6664703,-0.11618137800827033,-0.04464295739268682,0.013020093540836233,0.0,0.0,0.0
1750186452.7644632,-0.11456810476602897,-0.04205508821538287,0.026131014038647347,0.0,0.0,0.0
1750186452.866885,-0.11973308871663832,-0.04956043200092333,0.018520978230152113,0.0,0.0,0.0
1750186453.0368297,-0.12321190601428743,-0.05061297697867147,0.030391967441970598,0.0,0.0,0.0
1750186453.0697584,-0.11315290231939384,-0.046306372152371,0.03301723669399989,0.0,0.0,0.0
1750186453.1594086,-0.1236784711508568,-0.05283042159898408,0.02606562471479268,0.0,0.0,0.0
1750186453.2646017,-0.1273993377155545,-0.05549745450009586,0.02325224269051559,0.0,0.0,0.0
1750186453.3661761,-0.12482216576857977,-0.05953822032408924,0.02118861682361753,0.0,0.0,0.0
1750186453.5240517,-0.12791773596277664,-0.05834669194137688,0.021748485942866987,0.0,0.0,0.0
1750186453.5558176,-0.12960731113944876,-0.057468917498832706,0.02266628102626532,0.0,0.0,0.0
1750186453.6676786,-0.1308147557712825,-0.06123433977476182,0.01996156671526155,0.0,0.0,0.0
1750186453.7722669,-0.13132391914916652,-0.06214283916499791,0.006945367795561062,0.0,0.0,0.0
1750186453.864393,-0.12755160517422917,-0.06278166615882862,0.01564192943187323,0.0,0.0,0.0
1750186454.0464194,-0.12631586158479394,-0.06099665018942579,0.01760840354737025,0.0,0.0,0.0
1750186454.0725029,-0.11234667794296138,-0.0536827872915467,0.016683929568878937,0.0,0.0,0.0
1750186454.1732264,-0.11622572581140447,-0.05519686613929138,0.023547879682186353,0.0,0.0,0.0
1750186454.2841864,-0.11849104824590054,-0.06708439213845964,0.014862956650348903,0.0,0.0,0.0
1750186454.4340515,-0.12330443590063418,-0.06959014746267282,0.011277147345264707,0.0,0.0,0.0
1750186454.4654806,-0.11431974631888805,-0.06442189791826254,0.008593361016629934,0.0,0.0,0.0
1750186454.5617197,-0.11408447890949504,-0.063861061492411,0.01663000313191982,0.0,0.0,0.0
1750186454.6598203,-0.11827394331665515,-0.06723419231848034,0.009527541696337155,0.0,0.0,0.0
1750186454.7676816,-0.11992695443659375,-0.06215484378202347,0.009957197390414908,0.0,0.0,0.0
1750186454.937792,-0.12004304544547899,-0.06557309124153878,0.019029739775728034,0.0,0.0,0.0
1750186454.9642277,-0.10858916367724336,-0.060875670793041584,0.021422103622323385,0.0,0.0,0.0
1750186455.068773,-0.11580471014715737,-0.06010924281228093,0.02673979869420181,0.0,0.0,0.0
1750186455.16322,-0.11650044262364301,-0.06399136388441845,0.021166984541313008,0.0,0.0,0.0
1750186455.2826724,-0.11764648882941572,-0.06632587131352574,0.022412196645439253,0.0,0.0,0.0
1750186455.4243326,-0.12030017262662261,-0.06163554807009922,0.014967649157434329,0.0,0.0,0.0
1750186455.4580133,-0.12000482720911482,-0.06339031126593207,0.010279536985337973,0.0,0.0,0.0
1750186455.5665083,-0.12140525431446991,-0.06036335701988973,0.01311586564577221,0.0,0.0,0.0
1750186455.6652484,-0.12253253628795559,-0.06239428104085788,0.013834792954234247,0.0,0.0,0.0
1750186455.7688413,-0.12322267053626232,-0.06174818663766717,0.017429957762463744,0.0,0.0,0.0
1750186455.9361784,-0.12183247001667752,-0.0620322388749003,0.020077605347070066,0.0,0.0,0.0
1750186455.9635148,-0.10976875875754297,-0.056348295526114624,0.01941908286004182,0.0,0.0,0.0
1750186456.0662215,-0.11516341148026712,-0.056097288560418394,0.018978661376381066,0.0,0.0,0.0
1750186456.164374,-0.1178449771695453,-0.05553882674208602,0.012503431183510175,0.0,0.0,0.0
1750186456.3285282,-0.11896067732420329,-0.05291127675378482,0.010305829576504293,0.0,0.0,0.0
1750186456.3555522,-0.12000876886813679,-0.055706355441980215,0.005952164589792988,0.0,0.0,0.0
1750186456.4645724,-0.11807499043398828,-0.05043407631389905,0.020850325796189565,0.0,0.0,0.0
1750186456.5682042,-0.1172891860744792,-0.04538501591180796,0.01597347179106825,0.0,0.0,0.0
1750186456.6724117,-0.11996657818400883,-0.046580158284421476,0.023242223311561443,0.0,0.0,0.0
1750186456.8328066,-0.11677754293839357,-0.049484571925975274,0.018038731328318094,0.0,0.0,0.0
1750186456.859346,-0.10491455689707754,-0.04640057918522916,0.014055510282545567,0.0,0.0,0.0
1750186456.9653487,-0.10653231711906135,-0.0400715933660117,0.013464206201298137,0.0,0.0,0.0
1750186457.0664182,-0.10713493344913895,-0.04268632932927032,0.010136424863641042,0.0,0.0,0.0
1750186457.1640475,-0.10478778938639782,-0.04239848076116834,0.00943274097241746,0.0,0.0,0.0
1750186457.3204272,-0.09873163474788918,-0.04322285534942091,0.015226587464006312,0.0,0.0,0.0
1750186457.3648064,-0.09103307024297917,-0.039183107894528446,0.020534804235254948,0.0,0.0,0.0
1750186457.4684157,-0.08455651136517794,-0.03099955790705569,0.014886970998381061,0.0,0.0,0.0
1750186457.573032,-0.07464937296547593,-0.02765510016223991,0.023166507752363653,0.0,0.0,0.0
1750186457.6635196,-0.06748968000799115,-0.02520479326338882,0.017714651723238287,0.0,0.0,0.0
1750186457.8333745,-0.059583772363383664,-0.02388535898751821,0.022053724963146306,0.0,0.0,0.0
1750186457.8600242,-0.05061249441023012,-0.021134933419136283,0.022055504885361333,0.0,0.0,0.0
1750186457.9636157,-0.045556694806065265,-0.013351902808795963,0.010299067753887156,0.0,0.0,0.0
1750186458.064382,-0.04045738045993156,-0.013474222587241803,0.010431130687875694,0.0,0.0,0.0
1750186458.2255898,-0.035550543518354696,-0.012050682631205772,0.0015806360021287848,0.0,0.0,0.0
1750186458.256604,-0.033152093404810096,-0.011498545735727018,0.0021179515635796143,0.0,0.0,0.0
1750186458.3718505,-0.028883648430810618,-0.008881419905519699,0.00015580060695017392,0.0,0.0,0.0
1750186458.4780536,-0.027547609681127277,-0.007181926037435181,0.005227809394891307,0.0,0.0,0.0
1750186458.567284,-0.02494211896802202,-0.008988623051470157,0.006706919763829004,0.0,0.0,0.0
1750186458.7485833,-0.023712533180777,-0.009344974829703055,0.006251960518522414,0.0,0.0,0.0
1750186458.7764575,-0.020542048580618068,-0.00850065419415037,0.005353037779929781,0.0,0.0,0.0
1750186458.8695018,-0.02353443778840634,-0.006826054347385035,0.0042486508514034994,0.0,0.0,0.0
1750186458.9716096,-0.024264265090594664,-0.006610537803706403,0.00761073617735157,0.0,0.0,0.0
1750186459.065499,-0.02499377693047911,-0.009355245041717145,0.013844185182538476,0.0,0.0,0.0
1750186459.2179625,-0.027527272007309776,-0.005123438948447614,0.011489982854897083,0.0,0.0,0.0
1750186459.257708,-0.032752838138279464,-0.0030291239256668096,0.014298867756771163,0.0,0.0,0.0
1750186459.3690383,-0.036410053408236324,-9.88132676626877e-06,0.015201661783127774,0.0,0.0,0.0
1750186459.4733539,-0.039087911131280725,0.0019184331575910288,0.02602328912606807,0.0,0.0,0.0
1750186459.5702343,-0.03763754259215519,0.002685978199518926,0.018086943475703075,0.0,0.0,0.0
1750186459.7358677,-0.03577135550890129,0.006525371399783081,0.02677503756721316,0.0,0.0,0.0
1750186459.7613091,-0.03159056662816534,0.00768781827172294,0.028290523073498764,0.0,0.0,0.0
1750186459.8642764,-0.033638490727865795,0.002324430425476574,0.033833824220951096,0.0,0.0,0.0
1750186459.968179,-0.025634901149371368,-0.002459591662900557,0.025202012339589207,0.0,0.0,0.0
1750186460.1264238,-0.02629165181387492,-0.006055815415350902,0.02750415851984296,0.0,0.0,0.0
1750186460.1552434,-0.02646321530154887,-0.0031780292211402053,0.024232407018977775,0.0,0.0,0.0
1750186460.2644308,-0.023763333258344645,-0.006422738260799,0.031169647115546283,0.0,0.0,0.0
1750186460.3705647,-0.020463875003994523,-0.0037876088017241515,0.029654396293167806,0.0,0.0,0.0
1750186460.4713612,-0.0199357899200153,-0.002582708743510371,0.03453631664232147,0.0,0.0,0.0
1750186460.6229575,-0.018903343464617143,-0.0030735880522488267,0.02601943666370218,0.0,0.0,0.0
1750186460.6563098,-0.019432850782378715,-0.0035139224362452023,0.03671249542459834,0.0,0.0,0.0
1750186460.7658362,-0.01945584425287141,0.0005432867820371065,0.03482558888486101,0.0,0.0,0.0
1750186460.8704765,-0.022696214778714932,0.0008676791541390096,0.04091378508514774,0.0,0.0,0.0
1750186460.9696739,-0.021592450986164247,0.006551024033977323,0.029967930407460992,0.0,0.0,0.0
1750186461.1290228,-0.02494001710034613,0.012452831965606526,0.037598141116034774,0.0,0.0,0.0
1750186461.1548283,-0.02432600039403281,0.014052540509412252,0.0378367256111753,0.0,0.0,0.0
1750186461.2765336,-0.030106207928236185,0.02214283502704926,0.03990490337184116,0.0,0.0,0.0
1750186461.3624508,-0.028706746360475172,0.03263079993500149,0.03666688114916049,0.0,0.0,0.0
1750186461.4670184,-0.029241562966487375,0.04020221794840612,0.037121627270109654,0.0,0.0,0.0
1750186461.6371346,-0.0289655800364862,0.04963213312835736,0.035090335980402836,0.0,0.0,0.0
1750186461.6653438,-0.026082894413648226,0.049296143480714844,0.03080925715829887,0.0,0.0,0.0
1750186461.7852206,-0.03155247908212254,0.06476355165258767,0.04405715423786432,0.0,0.0,0.0
1750186461.873943,-0.028726340749052053,0.0765543933979027,0.02554745365231366,0.0,0.0,0.0
1750186462.0294435,-0.028006900979795846,0.0907834313316799,0.03523613319274421,0.0,0.0,0.0
1750186462.0597026,-0.0252898263533475,0.08947560584129795,0.03661500139677076,0.0,0.0,0.0
1750186462.1622195,-0.02878386674087806,0.10228769040169972,0.031668992478031836,0.0,0.0,0.0
1750186462.2648365,-0.024987381321348614,0.12094611995327365,0.023716521758905852,0.0,0.0,0.0
1750186462.3685954,-0.02958152400563408,0.13139847336499083,0.023053585189293558,0.0,0.0,0.0
1750186462.5253398,-0.027963323088822857,0.14361347063779265,0.021278960204580557,0.0,0.0,0.0
1750186462.563822,-0.026663140259728893,0.15231014051063457,0.02618210055721015,0.0,0.0,0.0
1750186462.660989,-0.028355513952926757,0.1568043076533219,0.026683012363144038,0.0,0.0,0.0
1750186462.7814846,-0.031749283683777184,0.16483004634085138,0.03200369282487108,0.0,0.0,0.0
1750186462.8672388,-0.033549728925119496,0.16959629608406848,0.02572279926570954,0.0,0.0,0.0
1750186463.0292137,-0.034941568792733683,0.1753890288444088,0.03230372496603579,0.0,0.0,0.0
1750186463.0563006,-0.032599716563346856,0.16309651386085344,0.03252316405092862,0.0,0.0,0.0
1750186463.1619723,-0.036640434502505315,0.1796554151864914,0.037075350562107125,0.0,0.0,0.0
1750186463.2775903,-0.048409542720219134,0.19316839465588476,0.03367420020048988,0.0,0.0,0.0
1750186463.3685262,-0.04701842454673496,0.19686249972877762,0.037672955080399625,0.0,0.0,0.0
1750186463.5467532,-0.056820087978653594,0.1990893334178045,0.029929218097980166,0.0,0.0,0.0
1750186463.573448,-0.05548463906406064,0.17905461505849127,0.023054938437975882,0.0,0.0,0.0
1750186463.667007,-0.06532575391644321,0.1902034289690793,0.01887668767036065,0.0,0.0,0.0
1750186463.7640522,-0.07054978442825144,0.19704179586135828,0.020050476220970496,0.0,0.0,0.0
1750186463.9312446,-0.07764072235267475,0.20827997486664374,0.00504091794376052,0.0,0.0,0.0
1750186463.9575825,-0.0740807351032116,0.1951595090730274,-0.002285986823308832,0.0,0.0,0.0
1750186464.0687644,-0.08630600466340357,0.20860829329654512,-0.015312814743980833,0.0,0.0,0.0
1750186464.1685655,-0.09771032773979806,0.21903196358847835,-0.016142087843651037,0.0,0.0,0.0
1750186464.2654767,-0.10195924281403623,0.2215716166239784,-0.030744730905326968,0.0,0.0,0.0
1750186464.4194102,-0.10748199204492896,0.23063998542648528,-0.027584431556898943,0.0,0.0,0.0
1750186464.4745286,-0.11397690509320199,0.2324526053855236,-0.033356514659503525,0.0,0.0,0.0
1750186464.5723116,-0.11719244600175878,0.23737171817703417,-0.04135536438621657,0.0,0.0,0.0
1750186464.6674595,-0.12124871780188648,0.24161911040103656,-0.042224836071557165,0.0,0.0,0.0
1750186464.7721605,-0.12409597953016137,0.24643820055541743,-0.046855219730845214,0.0,0.0,0.0
1750186464.9260912,-0.12169163583838186,0.24652668438621206,-0.048678811903424206,0.0,0.0,0.0
1750186464.956141,-0.11675455396219019,0.24851279704229257,-0.05249166797503794,0.0,0.0,0.0
1750186465.063292,-0.1167977504531847,0.24064772177407795,-0.05248407380776796,0.0,0.0,0.0
1750186465.1752357,-0.11499193367002795,0.23636329291491057,-0.050956261975890704,0.0,0.0,0.0
1750186465.2621887,-0.11335161623483253,0.22051285518329744,-0.059727030693555394,0.0,0.0,0.0
1750186465.4358757,-0.10537132492647099,0.20874190904881387,-0.056309865770631434,0.0,0.0,0.0
1750186465.4635022,-0.09184831848308153,0.18382013956036955,-0.049475162641718015,0.0,0.0,0.0
1750186465.568939,-0.08723256687712802,0.17270250004647975,-0.049351555882200096,0.0,0.0,0.0
1750186465.6671324,-0.08152257373510456,0.15502728152329615,-0.05851127468978594,0.0,0.0,0.0
1750186465.8339326,-0.07605366175258474,0.1403212687170822,-0.048123101745245984,0.0,0.0,0.0
1750186465.8613558,-0.06663298668565466,0.12081100525270437,-0.03896698214316777,0.0,0.0,0.0
1750186465.9789283,-0.06440626444140925,0.10610110810091367,-0.03857745820295166,0.0,0.0,0.0
1750186466.0654268,-0.06036524691182699,0.09617181743909804,-0.04532726871525438,0.0,0.0,0.0
1750186466.1633387,-0.05384303252499156,0.08630609554184483,-0.04266680332921234,0.0,0.0,0.0
