t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1756170634.2625508,29.360973782000002,1756170634.0919385,vicon/world,1756170634,91938429,-1.056756598603973,0.3344051080366319,1.3302015748607683,0.0,0.0,0.0,1.0
1756170634.3325622,29.430985295000003,1756170634.2634168,vicon/world,1756170634,263416775,-1.0535175898005436,0.33283902737320803,1.3337303581869375,0.0,0.0,0.0,1.0
1756170634.4036946,29.502117649000002,1756170634.3340087,vicon/world,1756170634,334008693,-1.0514222954141723,0.3303422531325553,1.3285693360713693,0.0,0.0,0.0,1.0
1756170634.479898,29.578320991000002,1756170634.4035356,vicon/world,1756170634,403535635,-1.047920556983136,0.330201088997506,1.3270638824984153,0.0,0.0,0.0,1.0
1756170634.5613258,29.659748735,1756170634.492513,vicon/world,1756170634,492512977,-1.0466018855457793,0.3424006561164781,1.3311902810024032,0.0,0.0,0.0,1.0
1756170634.7489483,29.847371334,1756170634.5919025,vicon/world,1756170634,591902560,-1.0431323864100603,0.33469576552010327,1.3285031110835328,0.0,0.0,0.0,1.0
1756170634.8056636,29.904086523,1756170634.7500112,vicon/world,1756170634,750011200,-1.0414121314879463,0.33030709143136194,1.3267818242803089,0.0,0.0,0.0,1.0
1756170634.8900633,29.988486224000003,1756170634.8062432,vicon/world,1756170634,806243263,-1.039200775527284,0.32793689953959193,1.313446001348936,0.0,0.0,0.0,1.0
1756170634.9580677,30.056490597000003,1756170634.8923526,vicon/world,1756170634,892352682,-1.0274959799399337,0.3376194830503456,1.3424114732267394,0.0,0.0,0.0,1.0
1756170635.059251,30.157674099,1756170634.9918413,vicon/world,1756170634,991841367,-1.02575211737328,0.3377006293141487,1.344243556616324,0.0,0.0,0.0,1.0
1756170635.2597098,30.358132839000003,1756170635.0919907,vicon/world,1756170635,91990674,-1.0140044941455235,0.34879389589773924,1.3524025016129886,0.0,0.0,0.0,1.0
1756170635.3287358,30.427158831000003,1756170635.2606974,vicon/world,1756170635,260697339,-1.010031939530458,0.3531384997602345,1.3553017686170847,0.0,0.0,0.0,1.0
1756170635.4255993,30.524022283,1756170635.3294134,vicon/world,1756170635,329413366,-1.008595276345244,0.3537751113816756,1.3562021177094212,0.0,0.0,0.0,1.0
1756170635.503653,30.602076003,1756170635.4266908,vicon/world,1756170635,426690913,-1.007712231867217,0.3600792912952304,1.3444245576441345,0.0,0.0,0.0,1.0
1756170635.702816,30.801239024,1756170635.5064147,vicon/world,1756170635,506414673,-1.008913303375929,0.35402946988296424,1.317544344870307,0.0,0.0,0.0,1.0
1756170635.808942,30.907365265000003,1756170635.7050312,vicon/world,1756170635,705031169,-1.0065550527194578,0.3599562379438135,1.3107425000784514,0.0,0.0,0.0,1.0
1756170635.8869991,30.985422104,1756170635.8130937,vicon/world,1756170635,813093614,-1.0040319905137813,0.36710708056818797,1.320052166832658,0.0,0.0,0.0,1.0
1756170635.95061,31.049032988,1756170635.8925552,vicon/world,1756170635,892555177,-1.0032480441855618,0.3681453661168974,1.3190959322118014,0.0,0.0,0.0,1.0
1756170636.0687845,31.167207534000003,1756170635.9921384,vicon/world,1756170635,992138436,-1.0024776537616655,0.3704200127567221,1.3077210495147054,0.0,0.0,0.0,1.0
